,Domain,Length,asii_value,word_count,Vowel_Count,consonants,syllable_count,underscore,hyphen,tandi,tanv,count_n,count_v,count_adj,max_length_word,min_length_word,ratito_char,label
48,becameround.net,11,1157,2,5,6,4,0,0,0.0,0.45454545454545453,1,0,1,6,5,1.0,1
49,aroundstore.net,11,1206,2,5,6,3,0,0,0.0,0.45454545454545453,1,1,0,6,5,1.0,1
50,becamestore.net,11,1162,2,5,6,4,0,0,0.0,0.45454545454545453,1,1,0,6,5,1.0,1
51,aroundschool.net,12,1297,2,5,7,3,0,0,0.0,0.4166666666666667,1,1,0,6,6,1.0,1
52,becameschool.net,12,1253,2,5,7,4,0,0,0.0,0.4166666666666667,1,1,0,6,6,1.0,1
53,aroundstraight.net,14,1519,2,5,9,3,0,0,0.0,0.35714285714285715,0,0,0,8,6,1.0,1
54,becamestraight.net,14,1475,2,5,9,4,0,0,0.0,0.35714285714285715,0,0,0,8,6,1.0,1
55,almostround.net,11,1208,2,4,7,3,0,0,0.0,0.36363636363636365,1,0,1,6,5,1.0,1
56,animalround.net,11,1178,2,5,6,4,0,0,0.0,0.45454545454545453,2,0,2,6,5,1.0,1
57,almoststore.net,11,1213,2,4,7,3,0,0,0.0,0.36363636363636365,1,1,0,6,5,1.0,1
58,animalstore.net,11,1183,2,5,6,4,0,0,0.0,0.45454545454545453,2,1,1,6,5,1.0,1
59,almostschool.net,12,1304,2,4,8,3,0,0,0.0,0.3333333333333333,1,1,0,6,6,1.0,1
60,animalschool.net,12,1274,2,5,7,4,0,0,0.0,0.4166666666666667,2,1,1,6,6,1.0,1
61,almoststraight.net,14,1526,2,4,10,3,0,0,0.0,0.2857142857142857,0,0,0,8,6,1.0,1
62,animalstraight.net,14,1496,2,5,9,4,0,0,0.0,0.35714285714285715,1,0,1,8,6,1.0,1
63,aloneround.net,10,1079,2,5,5,4,0,0,0.0,0.5,1,0,1,5,5,1.0,1
64,anotherround.net,12,1305,2,5,7,4,0,0,0.0,0.4166666666666667,1,0,1,7,5,1.0,1
65,alonestore.net,10,1084,2,5,5,4,0,0,0.0,0.5,1,1,0,5,5,1.0,1
66,anotherstore.net,12,1310,2,5,7,4,0,0,0.0,0.4166666666666667,1,1,0,7,5,1.0,1
67,aloneschool.net,11,1175,2,5,6,4,0,0,0.0,0.45454545454545453,1,1,0,6,5,1.0,1
68,anotherschool.net,13,1401,2,5,8,4,0,0,0.0,0.38461538461538464,1,1,0,7,6,1.0,1
69,alonestraight.net,13,1397,2,5,8,4,0,0,0.0,0.38461538461538464,0,0,0,8,5,1.0,1
70,anotherstraight.net,15,1623,2,5,10,4,0,0,0.0,0.3333333333333333,0,0,0,8,7,1.0,1
71,attemptround.net,12,1319,2,4,8,3,0,0,0.0,0.3333333333333333,2,1,1,7,5,1.0,1
72,beforeround.net,11,1179,2,5,6,4,0,0,0.0,0.45454545454545453,1,0,1,6,5,1.0,1
73,attemptstore.net,12,1324,2,4,8,3,0,0,0.0,0.3333333333333333,2,2,0,7,5,1.0,1
74,beforestore.net,11,1184,2,5,6,4,0,0,0.0,0.45454545454545453,1,1,0,6,5,1.0,1
75,attemptschool.net,13,1415,2,4,9,3,0,0,0.0,0.3076923076923077,2,2,0,7,6,1.0,1
76,beforeschool.net,12,1275,2,5,7,4,0,0,0.0,0.4166666666666667,1,1,0,6,6,1.0,1
77,attemptstraight.net,15,1637,2,4,11,3,0,0,0.0,0.26666666666666666,1,1,0,8,7,1.0,1
78,beforestraight.net,14,1497,2,5,9,4,0,0,0.0,0.35714285714285715,0,0,0,8,6,1.0,1
79,bankerround.net,11,1179,2,4,7,3,0,0,0.0,0.36363636363636365,1,0,1,6,5,1.0,1
80,beginround.net,10,1069,2,4,6,3,0,0,0.0,0.4,1,0,1,5,5,1.0,1
81,bankerstore.net,11,1184,2,4,7,3,0,0,0.0,0.36363636363636365,1,1,0,6,5,1.0,1
82,beginstore.net,10,1074,2,4,6,3,0,0,0.0,0.4,1,1,0,5,5,1.0,1
83,bankerschool.net,12,1275,2,4,8,3,0,0,0.0,0.3333333333333333,1,1,0,6,6,1.0,1
84,beginschool.net,11,1165,2,4,7,3,0,0,0.0,0.36363636363636365,1,1,0,6,5,1.0,1
85,bankerstraight.net,14,1497,2,4,10,3,0,0,0.0,0.2857142857142857,0,0,0,8,6,1.0,1
86,beginstraight.net,13,1387,2,4,9,3,0,0,0.0,0.3076923076923077,0,0,0,8,5,1.0,1
87,advanceforget.net,13,1369,2,5,8,5,0,0,0.0,0.38461538461538464,1,1,1,7,6,1.0,1
88,alwaysforget.net,12,1304,2,4,8,4,0,0,0.0,0.3333333333333333,0,0,0,6,6,1.0,1
89,advanceindustry.net,15,1620,2,5,10,5,0,0,0.0,0.3333333333333333,2,1,1,8,7,1.0,1
90,alwaysindustry.net,14,1555,2,4,10,5,0,0,0.0,0.2857142857142857,1,0,0,8,6,1.0,1
91,advanceforward.net,14,1479,2,5,9,5,0,0,0.0,0.35714285714285715,1,1,1,7,7,1.0,1
92,alwaysforward.net,13,1414,2,4,9,4,0,0,0.0,0.3076923076923077,0,0,0,7,6,1.0,1
93,advanceinstead.net,14,1466,2,6,8,4,0,0,0.0,0.42857142857142855,1,1,1,7,7,1.0,1
94,alwaysinstead.net,13,1401,2,5,8,4,0,0,0.0,0.38461538461538464,0,0,0,7,6,1.0,1
95,afraidforget.net,12,1262,2,5,7,4,0,0,0.0,0.4166666666666667,0,0,0,6,6,1.0,1
96,amountforget.net,12,1307,2,5,7,4,0,0,0.0,0.4166666666666667,1,1,0,6,6,1.0,1
97,afraidindustry.net,14,1513,2,5,9,5,0,0,0.0,0.35714285714285715,1,0,0,8,6,1.0,1
98,amountindustry.net,14,1558,2,5,9,5,0,0,0.0,0.35714285714285715,2,1,0,8,6,1.0,1
99,afraidforward.net,13,1372,2,5,8,4,0,0,0.0,0.38461538461538464,0,0,0,7,6,1.0,1
100,amountforward.net,13,1417,2,5,8,4,0,0,0.0,0.38461538461538464,1,1,0,7,6,1.0,1
101,afraidinstead.net,13,1359,2,6,7,4,0,0,0.0,0.46153846153846156,0,0,0,7,6,1.0,1
102,amountinstead.net,13,1404,2,6,7,4,0,0,0.0,0.46153846153846156,1,1,0,7,6,1.0,1
103,appleforget.net,11,1177,2,4,7,4,0,0,0.0,0.36363636363636365,1,0,0,6,5,1.0,1
104,beautyforget.net,12,1297,2,5,7,4,0,0,0.0,0.4166666666666667,0,0,0,6,6,1.0,1
105,appleindustry.net,13,1428,2,4,9,4,0,0,0.0,0.3076923076923077,2,0,0,8,5,1.0,1
106,beautyindustry.net,14,1548,2,5,9,4,0,0,0.0,0.35714285714285715,1,0,0,8,6,1.0,1
107,appleforward.net,12,1287,2,4,8,4,0,0,0.0,0.3333333333333333,1,0,0,7,5,1.0,1
108,beautyforward.net,13,1407,2,5,8,4,0,0,0.0,0.38461538461538464,0,0,0,7,6,1.0,1
109,appleinstead.net,12,1274,2,5,7,3,0,0,0.0,0.4166666666666667,1,0,0,7,5,1.0,1
110,beautyinstead.net,13,1394,2,6,7,3,0,0,0.0,0.46153846153846156,0,0,0,7,6,1.0,1
111,aroundforget.net,12,1296,2,5,7,4,0,0,0.0,0.4166666666666667,0,0,0,6,6,1.0,1
112,becameforget.net,12,1252,2,5,7,5,0,0,0.0,0.4166666666666667,0,0,0,6,6,1.0,1
113,aroundindustry.net,14,1547,2,5,9,5,0,0,0.0,0.35714285714285715,1,0,0,8,6,1.0,1
114,becameindustry.net,14,1503,2,5,9,5,0,0,0.0,0.35714285714285715,1,0,0,8,6,1.0,1
115,aroundforward.net,13,1406,2,5,8,4,0,0,0.0,0.38461538461538464,0,0,0,7,6,1.0,1
116,becameforward.net,13,1362,2,5,8,5,0,0,0.0,0.38461538461538464,0,0,0,7,6,1.0,1
117,aroundinstead.net,13,1393,2,6,7,4,0,0,0.0,0.46153846153846156,0,0,0,7,6,1.0,1
118,becameinstead.net,13,1349,2,6,7,4,0,0,0.0,0.46153846153846156,0,0,0,7,6,1.0,1
119,almostforget.net,12,1303,2,4,8,4,0,0,0.0,0.3333333333333333,0,0,0,6,6,1.0,1
120,animalforget.net,12,1273,2,5,7,5,0,0,0.0,0.4166666666666667,1,0,1,6,6,1.0,1
121,almostindustry.net,14,1554,2,4,10,5,0,0,0.0,0.2857142857142857,1,0,0,8,6,1.0,1
122,animalindustry.net,14,1524,2,5,9,6,0,0,0.0,0.35714285714285715,2,0,1,8,6,1.0,1
123,almostforward.net,13,1413,2,4,9,4,0,0,0.0,0.3076923076923077,0,0,0,7,6,1.0,1
124,animalforward.net,13,1383,2,5,8,5,0,0,0.0,0.38461538461538464,1,0,1,7,6,1.0,1
125,almostinstead.net,13,1400,2,5,8,4,0,0,0.0,0.38461538461538464,0,0,0,7,6,1.0,1
126,animalinstead.net,13,1370,2,6,7,5,0,0,0.0,0.46153846153846156,1,0,1,7,6,1.0,1
127,aloneforget.net,11,1174,2,5,6,5,0,0,0.0,0.45454545454545453,0,0,0,6,5,1.0,1
128,anotherforget.net,13,1400,2,5,8,5,0,0,0.0,0.38461538461538464,0,0,0,7,6,1.0,1
129,aloneindustry.net,13,1425,2,5,8,5,0,0,0.0,0.38461538461538464,1,0,0,8,5,1.0,1
130,anotherindustry.net,15,1651,2,5,10,6,0,0,0.0,0.3333333333333333,1,0,0,8,7,1.0,1
131,aloneforward.net,12,1284,2,5,7,5,0,0,0.0,0.4166666666666667,0,0,0,7,5,1.0,1
132,anotherforward.net,14,1510,2,5,9,5,0,0,0.0,0.35714285714285715,0,0,0,7,7,1.0,1
133,aloneinstead.net,12,1271,2,6,6,4,0,0,0.0,0.5,0,0,0,7,5,1.0,1
134,anotherinstead.net,14,1497,2,6,8,5,0,0,0.0,0.42857142857142855,0,0,0,7,7,1.0,1
135,attemptforget.net,13,1414,2,4,9,4,0,0,0.0,0.3076923076923077,1,1,0,7,6,1.0,1
136,beforeforget.net,12,1274,2,5,7,5,0,0,0.0,0.4166666666666667,0,0,0,6,6,1.0,1
137,attemptindustry.net,15,1665,2,4,11,5,0,0,0.0,0.26666666666666666,2,1,0,8,7,1.0,1
138,beforeindustry.net,14,1525,2,5,9,5,0,0,0.0,0.35714285714285715,1,0,0,8,6,1.0,1
139,attemptforward.net,14,1524,2,4,10,4,0,0,0.0,0.2857142857142857,1,1,0,7,7,1.0,1
140,beforeforward.net,13,1384,2,5,8,5,0,0,0.0,0.38461538461538464,0,0,0,7,6,1.0,1
141,attemptinstead.net,14,1511,2,5,9,4,0,0,0.0,0.35714285714285715,1,1,0,7,7,1.0,1
142,beforeinstead.net,13,1371,2,6,7,4,0,0,0.0,0.46153846153846156,0,0,0,7,6,1.0,1
143,bankerforget.net,12,1274,2,4,8,4,0,0,0.0,0.3333333333333333,0,0,0,6,6,1.0,1
144,beginforget.net,11,1164,2,4,7,4,0,0,0.0,0.36363636363636365,0,0,0,6,5,1.0,1
145,bankerindustry.net,14,1525,2,4,10,5,0,0,0.0,0.2857142857142857,1,0,0,8,6,1.0,1
146,beginindustry.net,13,1415,2,4,9,5,0,0,0.0,0.3076923076923077,1,0,0,8,5,1.0,1
147,bankerforward.net,13,1384,2,4,9,4,0,0,0.0,0.3076923076923077,0,0,0,7,6,1.0,1
148,beginforward.net,12,1274,2,4,8,4,0,0,0.0,0.3333333333333333,0,0,0,7,5,1.0,1
149,bankerinstead.net,13,1371,2,5,8,4,0,0,0.0,0.38461538461538464,0,0,0,7,6,1.0,1
150,begininstead.net,12,1261,2,5,7,4,0,0,0.0,0.4166666666666667,0,0,0,7,5,1.0,1
151,advancegarden.net,13,1347,2,5,8,5,0,0,0.0,0.38461538461538464,2,2,1,7,6,1.0,1
152,alwaysgarden.net,12,1282,2,4,8,4,0,0,0.0,0.3333333333333333,1,1,0,6,6,1.0,1
153,advancelanguage.net,15,1558,2,7,8,5,0,0,0.0,0.4666666666666667,2,1,1,8,7,1.0,1
154,alwayslanguage.net,14,1493,2,6,8,4,0,0,0.0,0.42857142857142855,1,0,0,8,6,1.0,1
155,advancegeneral.net,14,1456,2,6,8,6,0,0,0.0,0.42857142857142855,2,1,2,7,7,1.0,1
156,alwaysgeneral.net,13,1391,2,5,8,5,0,0,0.0,0.38461538461538464,1,0,1,7,6,1.0,1
157,advancelaugh.net,12,1251,2,5,7,4,0,0,0.0,0.4166666666666667,2,2,1,7,5,1.0,1
158,alwayslaugh.net,11,1186,2,4,7,3,0,0,0.0,0.36363636363636365,1,1,0,6,5,1.0,1
159,afraidgarden.net,12,1240,2,5,7,4,0,0,0.0,0.4166666666666667,1,1,0,6,6,1.0,1
160,amountgarden.net,12,1285,2,5,7,4,0,0,0.0,0.4166666666666667,2,2,0,6,6,1.0,1
161,afraidlanguage.net,14,1451,2,7,7,4,0,0,0.0,0.5,1,0,0,8,6,1.0,1
162,amountlanguage.net,14,1496,2,7,7,4,0,0,0.0,0.5,2,1,0,8,6,1.0,1
163,afraidgeneral.net,13,1349,2,6,7,5,0,0,0.0,0.46153846153846156,1,0,1,7,6,1.0,1
164,amountgeneral.net,13,1394,2,6,7,5,0,0,0.0,0.46153846153846156,2,1,1,7,6,1.0,1
165,afraidlaugh.net,11,1144,2,5,6,3,0,0,0.0,0.45454545454545453,1,1,0,6,5,1.0,1
166,amountlaugh.net,11,1189,2,5,6,3,0,0,0.0,0.45454545454545453,2,2,0,6,5,1.0,1
167,applegarden.net,11,1155,2,4,7,4,0,0,0.0,0.36363636363636365,2,1,0,6,5,1.0,1
168,beautygarden.net,12,1275,2,5,7,4,0,0,0.0,0.4166666666666667,1,1,0,6,6,1.0,1
169,applelanguage.net,13,1366,2,6,7,4,0,0,0.0,0.46153846153846156,2,0,0,8,5,1.0,1
170,beautylanguage.net,14,1486,2,7,7,4,0,0,0.0,0.5,1,0,0,8,6,1.0,1
171,applegeneral.net,12,1264,2,5,7,5,0,0,0.0,0.4166666666666667,2,0,1,7,5,1.0,1
172,beautygeneral.net,13,1384,2,6,7,5,0,0,0.0,0.46153846153846156,1,0,1,7,6,1.0,1
173,applelaugh.net,10,1059,2,4,6,3,0,0,0.0,0.4,2,1,0,5,5,1.0,1
174,beautylaugh.net,11,1179,2,5,6,3,0,0,0.0,0.45454545454545453,1,1,0,6,5,1.0,1
175,aroundgarden.net,12,1274,2,5,7,4,0,0,0.0,0.4166666666666667,1,1,0,6,6,1.0,1
176,becamegarden.net,12,1230,2,5,7,5,0,0,0.0,0.4166666666666667,1,1,0,6,6,1.0,1
177,aroundlanguage.net,14,1485,2,7,7,4,0,0,0.0,0.5,1,0,0,8,6,1.0,1
178,becamelanguage.net,14,1441,2,7,7,5,0,0,0.0,0.5,1,0,0,8,6,1.0,1
179,aroundgeneral.net,13,1383,2,6,7,5,0,0,0.0,0.46153846153846156,1,0,1,7,6,1.0,1
180,becamegeneral.net,13,1339,2,6,7,6,0,0,0.0,0.46153846153846156,1,0,1,7,6,1.0,1
181,aroundlaugh.net,11,1178,2,5,6,3,0,0,0.0,0.45454545454545453,1,1,0,6,5,1.0,1
182,becamelaugh.net,11,1134,2,5,6,4,0,0,0.0,0.45454545454545453,1,1,0,6,5,1.0,1
183,almostgarden.net,12,1281,2,4,8,4,0,0,0.0,0.3333333333333333,1,1,0,6,6,1.0,1
184,animalgarden.net,12,1251,2,5,7,5,0,0,0.0,0.4166666666666667,2,1,1,6,6,1.0,1
185,almostlanguage.net,14,1492,2,6,8,4,0,0,0.0,0.42857142857142855,1,0,0,8,6,1.0,1
186,animallanguage.net,14,1462,2,7,7,5,0,0,0.0,0.5,2,0,1,8,6,1.0,1
187,almostgeneral.net,13,1390,2,5,8,5,0,0,0.0,0.38461538461538464,1,0,1,7,6,1.0,1
188,animalgeneral.net,13,1360,2,6,7,6,0,0,0.0,0.46153846153846156,2,0,2,7,6,1.0,1
189,almostlaugh.net,11,1185,2,4,7,3,0,0,0.0,0.36363636363636365,1,1,0,6,5,1.0,1
190,animallaugh.net,11,1155,2,5,6,4,0,0,0.0,0.45454545454545453,2,1,1,6,5,1.0,1
191,alonegarden.net,11,1152,2,5,6,5,0,0,0.0,0.45454545454545453,1,1,0,6,5,1.0,1
192,anothergarden.net,13,1378,2,5,8,5,0,0,0.0,0.38461538461538464,1,1,0,7,6,1.0,1
193,alonelanguage.net,13,1363,2,7,6,5,0,0,0.0,0.5384615384615384,1,0,0,8,5,1.0,1
194,anotherlanguage.net,15,1589,2,7,8,5,0,0,0.0,0.4666666666666667,1,0,0,8,7,1.0,1
195,alonegeneral.net,12,1261,2,6,6,6,0,0,0.0,0.5,1,0,1,7,5,1.0,1
196,anothergeneral.net,14,1487,2,6,8,6,0,0,0.0,0.42857142857142855,1,0,1,7,7,1.0,1
197,alonelaugh.net,10,1056,2,5,5,4,0,0,0.0,0.5,1,1,0,5,5,1.0,1
198,anotherlaugh.net,12,1282,2,5,7,4,0,0,0.0,0.4166666666666667,1,1,0,7,5,1.0,1
199,attemptgarden.net,13,1392,2,4,9,4,0,0,0.0,0.3076923076923077,2,2,0,7,6,1.0,1
200,beforegarden.net,12,1252,2,5,7,5,0,0,0.0,0.4166666666666667,1,1,0,6,6,1.0,1
201,attemptlanguage.net,15,1603,2,6,9,4,0,0,0.0,0.4,2,1,0,8,7,1.0,1
202,beforelanguage.net,14,1463,2,7,7,5,0,0,0.0,0.5,1,0,0,8,6,1.0,1
203,attemptgeneral.net,14,1501,2,5,9,5,0,0,0.0,0.35714285714285715,2,1,1,7,7,1.0,1
204,beforegeneral.net,13,1361,2,6,7,6,0,0,0.0,0.46153846153846156,1,0,1,7,6,1.0,1
205,attemptlaugh.net,12,1296,2,4,8,3,0,0,0.0,0.3333333333333333,2,2,0,7,5,1.0,1
206,beforelaugh.net,11,1156,2,5,6,4,0,0,0.0,0.45454545454545453,1,1,0,6,5,1.0,1
207,bankergarden.net,12,1252,2,4,8,4,0,0,0.0,0.3333333333333333,1,1,0,6,6,1.0,1
208,begingarden.net,11,1142,2,4,7,4,0,0,0.0,0.36363636363636365,1,1,0,6,5,1.0,1
209,bankerlanguage.net,14,1463,2,6,8,4,0,0,0.0,0.42857142857142855,1,0,0,8,6,1.0,1
210,beginlanguage.net,13,1353,2,6,7,4,0,0,0.0,0.46153846153846156,1,0,0,8,5,1.0,1
211,bankergeneral.net,13,1361,2,5,8,5,0,0,0.0,0.38461538461538464,1,0,1,7,6,1.0,1
212,begingeneral.net,12,1251,2,5,7,5,0,0,0.0,0.4166666666666667,1,0,1,7,5,1.0,1
213,bankerlaugh.net,11,1156,2,4,7,3,0,0,0.0,0.36363636363636365,1,1,0,6,5,1.0,1
214,beginlaugh.net,10,1046,2,4,6,3,0,0,0.0,0.4,1,1,0,5,5,1.0,1
215,advanceremember.net,15,1569,2,6,9,6,0,0,0.0,0.4,1,1,1,8,7,1.0,1
216,alwaysremember.net,14,1504,2,5,9,5,0,0,0.0,0.35714285714285715,0,0,0,8,6,1.0,1
217,advancespeak.net,12,1254,2,5,7,4,0,0,0.0,0.4166666666666667,1,1,1,7,5,1.0,1
218,alwaysspeak.net,11,1189,2,4,7,3,0,0,0.0,0.36363636363636365,0,0,0,6,5,1.0,1
219,advancerequire.net,14,1487,2,7,7,5,0,0,0.0,0.5,1,1,1,7,7,1.0,1
220,alwaysrequire.net,13,1422,2,6,7,4,0,0,0.0,0.46153846153846156,0,0,0,7,6,1.0,1
221,advancespent.net,12,1276,2,4,8,4,0,0,0.0,0.3333333333333333,1,1,1,7,5,1.0,1
222,alwaysspent.net,11,1211,2,3,8,3,0,0,0.0,0.2727272727272727,0,0,0,6,5,1.0,1
223,afraidremember.net,14,1462,2,6,8,5,0,0,0.0,0.42857142857142855,0,0,0,8,6,1.0,1
224,amountremember.net,14,1507,2,6,8,5,0,0,0.0,0.42857142857142855,1,1,0,8,6,1.0,1
225,afraidspeak.net,11,1147,2,5,6,3,0,0,0.0,0.45454545454545453,0,0,0,6,5,1.0,1
226,amountspeak.net,11,1192,2,5,6,3,0,0,0.0,0.45454545454545453,1,1,0,6,5,1.0,1
227,afraidrequire.net,13,1380,2,7,6,4,0,0,0.0,0.5384615384615384,0,0,0,7,6,1.0,1
228,amountrequire.net,13,1425,2,7,6,4,0,0,0.0,0.5384615384615384,1,1,0,7,6,1.0,1
229,afraidspent.net,11,1169,2,4,7,3,0,0,0.0,0.36363636363636365,0,0,0,6,5,1.0,1
230,amountspent.net,11,1214,2,4,7,3,0,0,0.0,0.36363636363636365,1,1,0,6,5,1.0,1
231,appleremember.net,13,1377,2,5,8,5,0,0,0.0,0.38461538461538464,1,0,0,8,5,1.0,1
232,beautyremember.net,14,1497,2,6,8,5,0,0,0.0,0.42857142857142855,0,0,0,8,6,1.0,1
233,applespeak.net,10,1062,2,4,6,3,0,0,0.0,0.4,1,0,0,5,5,1.0,1
234,beautyspeak.net,11,1182,2,5,6,3,0,0,0.0,0.45454545454545453,0,0,0,6,5,1.0,1
235,applerequire.net,12,1295,2,6,6,4,0,0,0.0,0.5,1,0,0,7,5,1.0,1
236,beautyrequire.net,13,1415,2,7,6,4,0,0,0.0,0.5384615384615384,0,0,0,7,6,1.0,1
237,applespent.net,10,1084,2,3,7,3,0,0,0.0,0.3,1,0,0,5,5,1.0,1
238,beautyspent.net,11,1204,2,4,7,3,0,0,0.0,0.36363636363636365,0,0,0,6,5,1.0,1
239,aroundremember.net,14,1496,2,6,8,5,0,0,0.0,0.42857142857142855,0,0,0,8,6,1.0,1
240,becameremember.net,14,1452,2,6,8,6,0,0,0.0,0.42857142857142855,0,0,0,8,6,1.0,1
241,aroundspeak.net,11,1181,2,5,6,3,0,0,0.0,0.45454545454545453,0,0,0,6,5,1.0,1
242,becamespeak.net,11,1137,2,5,6,4,0,0,0.0,0.45454545454545453,0,0,0,6,5,1.0,1
243,aroundrequire.net,13,1414,2,7,6,4,0,0,0.0,0.5384615384615384,0,0,0,7,6,1.0,1
244,becamerequire.net,13,1370,2,7,6,5,0,0,0.0,0.5384615384615384,0,0,0,7,6,1.0,1
245,aroundspent.net,11,1203,2,4,7,3,0,0,0.0,0.36363636363636365,0,0,0,6,5,1.0,1
246,becamespent.net,11,1159,2,4,7,4,0,0,0.0,0.36363636363636365,0,0,0,6,5,1.0,1
247,almostremember.net,14,1503,2,5,9,5,0,0,0.0,0.35714285714285715,0,0,0,8,6,1.0,1
248,animalremember.net,14,1473,2,6,8,6,0,0,0.0,0.42857142857142855,1,0,1,8,6,1.0,1
